65;80;multipla;a camera;32;;50.00;2023-01-22 23:22:23;2023-01-26 17:08:44;2023-01-26 17:08:44
66;80;singola;a camera;2;;30.00;2023-01-22 23:22:23;2023-01-26 17:08:44;2023-01-26 17:08:44
67;85;stanza da 10;a camera;55;;5.00;2023-01-24 17:26:41;2023-01-24 19:40:33;2023-01-24 19:40:33
68;86;stanza da 10;a camera;55;;5.00;2023-01-24 19:40:34;2023-01-26 17:09:07;2023-01-26 17:09:07
69;87;multipla;a camera;30;;45.00;2023-01-25 19:48:24;2023-01-26 17:09:04;2023-01-26 17:09:04
70;88;multipla;a camera;30;;40.00;2023-01-26 14:45:36;2023-01-30 18:06:31;2023-01-30 18:06:31
71;89;multipla;a camera;30;;40.00;2023-01-26 14:45:37;2023-01-26 17:09:55;2023-01-26 17:09:55
72;90;multipla;a camera;30;;40.00;2023-01-26 17:09:55;2023-01-26 17:10:31;2023-01-26 17:10:31
73;91;multipla;a camera;30;;40.00;2023-01-26 17:10:32;2023-01-29 01:01:52;2023-01-29 01:01:52
74;92;multipla;a camera;30;;40.00;2023-01-29 01:01:52;2023-02-02 16:27:44;2023-02-02 16:27:44
75;93;multipla;a camera;30;;40.00;2023-01-30 18:06:32;2023-01-30 18:07:30;2023-01-30 18:07:30
76;94;multipla;a camera;30;;40.00;2023-01-30 18:07:30;2023-02-05 11:38:04;2023-02-05 11:38:04
77;96;multipla;a camera;10;;650.00;2023-02-01 21:34:50;2023-02-01 21:39:08;2023-02-01 21:39:08
78;97;multipla;a camera;10;;650.00;2023-02-01 21:39:08;2023-02-13 11:22:55;2023-02-13 11:22:55
79;98;multipla;a camera;30;;50.00;2023-02-02 11:51:42;2023-02-02 19:28:33;2023-02-02 19:28:33
80;98;singola;a camera;2;;60.00;2023-02-02 11:51:42;2023-02-02 19:28:33;2023-02-02 19:28:33
81;99;multipla;a camera;30;;40.00;2023-02-02 16:27:44;2023-02-05 11:38:05;2023-02-05 11:38:05
82;100;multipla;a camera;30;;40.00;2023-02-02 18:26:57;2023-02-02 18:29:46;2023-02-02 18:29:46
83;100;singola;a camera;2;;79.98;2023-02-02 18:26:57;2023-02-02 18:29:46;2023-02-02 18:29:46
84;101;multipla;a camera;30;;40.00;2023-02-02 18:29:46;2023-02-03 12:58:58;2023-02-03 12:58:58
85;101;singola;a camera;2;;79.98;2023-02-02 18:29:46;2023-02-03 12:58:58;2023-02-03 12:58:58
86;102;multipla;a camera;30;;50.00;2023-02-02 19:28:33;2023-02-05 11:38:06;2023-02-05 11:38:06
87;102;singola;a camera;2;;60.00;2023-02-02 19:28:33;2023-02-05 11:38:06;2023-02-05 11:38:06
88;103;multipla;a camera;30;;40.00;2023-02-03 12:58:58;2023-02-05 11:38:06;2023-02-05 11:38:06
89;103;singola;a camera;2;;79.98;2023-02-03 12:58:58;2023-02-05 11:38:06;2023-02-05 11:38:06
90;104;multipla;a camera;22;;22.00;2023-02-04 12:06:05;2023-02-04 12:09:26;2023-02-04 12:09:26
91;104;singola;a camera;2;;14.99;2023-02-04 12:06:05;2023-02-04 12:09:26;2023-02-04 12:09:26
92;105;multipla;a camera;22;;22.00;2023-02-04 12:09:27;2023-02-07 19:53:30;2023-02-07 19:53:30
93;105;singola;a camera;2;;14.99;2023-02-04 12:09:27;2023-02-07 19:53:30;2023-02-07 19:53:30
94;108;singola;a camera;2;;73.00;2023-02-04 17:48:22;2023-02-04 17:50:56;2023-02-04 17:50:56
95;108;multipla;a camera;3;;33.50;2023-02-04 17:48:22;2023-02-04 17:50:56;2023-02-04 17:50:56
96;109;singola;a camera;2;;73.00;2023-02-04 17:50:56;2023-02-04 17:51:58;2023-02-04 17:51:58
97;109;multipla;a camera;3;;210.00;2023-02-04 17:50:56;2023-02-04 17:51:58;2023-02-04 17:51:58
98;110;singola;a camera;2;;73.00;2023-02-04 17:51:58;2023-02-04 17:52:45;2023-02-04 17:52:45
99;110;multipla;a camera;3;;210.00;2023-02-04 17:51:58;2023-02-04 17:52:45;2023-02-04 17:52:45
100;111;singola;a camera;2;;73.00;2023-02-04 17:52:45;2023-02-04 17:55:32;2023-02-04 17:55:32
101;111;multipla;a camera;3;;210.00;2023-02-04 17:52:45;2023-02-04 17:55:32;2023-02-04 17:55:32
102;112;singola;a camera;2;;73.00;2023-02-04 17:55:33;2023-02-04 17:58:11;2023-02-04 17:58:11
103;112;multipla;a camera;3;;210.00;2023-02-04 17:55:33;2023-02-04 17:58:11;2023-02-04 17:58:11
104;113;singola;a camera;2;;73.00;2023-02-04 17:58:11;2023-02-04 17:59:23;2023-02-04 17:59:23
105;113;multipla;a camera;3;;210.00;2023-02-04 17:58:11;2023-02-04 17:59:23;2023-02-04 17:59:23
106;114;singola;a camera;2;;73.00;2023-02-04 17:59:23;2023-02-04 18:01:26;2023-02-04 18:01:26
107;114;multipla;a camera;3;;210.00;2023-02-04 17:59:23;2023-02-04 18:01:26;2023-02-04 18:01:26
108;115;singola;a camera;2;;73.00;2023-02-04 18:01:26;2023-02-04 18:03:41;2023-02-04 18:03:41
109;115;multipla;a camera;3;;210.00;2023-02-04 18:01:26;2023-02-04 18:03:41;2023-02-04 18:03:41
110;116;singola;a camera;2;;73.00;2023-02-04 18:03:41;2023-02-04 18:04:17;2023-02-04 18:04:17
111;116;multipla;a camera;19;;210.00;2023-02-04 18:03:41;2023-02-04 18:04:17;2023-02-04 18:04:17
112;117;singola;a camera;2;;73.00;2023-02-04 18:04:17;2023-02-04 18:05:27;2023-02-04 18:05:27
113;117;multipla;a camera;19;;33.50;2023-02-04 18:04:17;2023-02-04 18:05:27;2023-02-04 18:05:27
114;118;singola;a camera;2;;73.00;2023-02-04 18:05:27;2023-02-04 18:06:08;2023-02-04 18:06:08
115;118;multipla;a camera;19;;33.15;2023-02-04 18:05:27;2023-02-04 18:06:08;2023-02-04 18:06:08
116;119;singola;a camera;2;;73.00;2023-02-04 18:06:08;2023-02-04 18:09:52;2023-02-04 18:09:52
117;119;multipla;a camera;19;;33.15;2023-02-04 18:06:08;2023-02-04 18:09:52;2023-02-04 18:09:52
118;120;singola;a camera;2;;73.00;2023-02-04 18:09:52;2023-02-04 18:15:28;2023-02-04 18:15:28
119;120;multipla;a camera;19;;33.15;2023-02-04 18:09:52;2023-02-04 18:15:28;2023-02-04 18:15:28
120;121;singola;a camera;2;;73.00;2023-02-04 18:15:28;2023-02-04 18:31:08;2023-02-04 18:31:08
121;121;multipla;a camera;19;;33.15;2023-02-04 18:15:28;2023-02-04 18:31:08;2023-02-04 18:31:08
122;122;singola;a camera;1;;2484.00;2023-02-04 18:23:56;2023-02-04 18:25:05;2023-02-04 18:25:05
123;123;singola;a camera;1;;2484.00;2023-02-04 18:25:05;2023-02-04 18:26:10;2023-02-04 18:26:10
124;124;singola;a camera;1;;225.81;2023-02-04 18:26:10;2023-02-04 18:30:25;2023-02-04 18:30:25
125;125;singola;a camera;1;;225.81;2023-02-04 18:30:25;2023-02-04 18:32:59;2023-02-04 18:32:59
126;126;singola;a camera;2;;73.00;2023-02-04 18:31:08;2023-02-04 18:43:46;2023-02-04 18:43:46
127;126;multipla;a camera;19;;33.15;2023-02-04 18:31:08;2023-02-04 18:43:46;2023-02-04 18:43:46
128;127;singola;a camera;1;;0.00;2023-02-04 18:32:59;2023-02-04 18:36:31;2023-02-04 18:36:31
129;128;singola;a camera;1;;0.00;2023-02-04 18:36:31;2023-02-04 20:20:41;2023-02-04 20:20:41
130;129;singola;a camera;2;;73.00;2023-02-04 18:43:47;2023-02-04 18:45:14;2023-02-04 18:45:14
131;129;multipla;a camera;19;;33.50;2023-02-04 18:43:47;2023-02-04 18:45:14;2023-02-04 18:45:14
132;130;singola;a camera;2;;73.00;2023-02-04 18:45:14;2023-02-04 18:45:15;2023-02-04 18:45:15
133;130;multipla;a camera;19;;33.50;2023-02-04 18:45:14;2023-02-04 18:45:15;2023-02-04 18:45:15
134;131;singola;a camera;2;;73.00;2023-02-04 18:45:15;2023-02-04 18:46:21;2023-02-04 18:46:21
135;131;multipla;a camera;19;;33.50;2023-02-04 18:45:15;2023-02-04 18:46:21;2023-02-04 18:46:21
136;132;singola;a camera;2;;73.00;2023-02-04 18:46:22;2023-02-04 18:47:31;2023-02-04 18:47:31
137;132;multipla;a camera;19;;33.50;2023-02-04 18:46:22;2023-02-04 18:47:31;2023-02-04 18:47:31
138;133;singola;a camera;2;;73.00;2023-02-04 18:47:31;2023-02-04 18:48:15;2023-02-04 18:48:15
139;133;multipla;a camera;19;;33.50;2023-02-04 18:47:31;2023-02-04 18:48:15;2023-02-04 18:48:15
140;134;singola;a camera;2;;73.00;2023-02-04 18:48:15;2023-02-04 18:50:32;2023-02-04 18:50:32
141;134;multipla;a camera;19;;33.50;2023-02-04 18:48:15;2023-02-04 18:50:32;2023-02-04 18:50:32
142;135;singola;a camera;2;;73.00;2023-02-04 18:50:32;2023-02-04 18:51:03;2023-02-04 18:51:03
143;135;multipla;a camera;19;;33.50;2023-02-04 18:50:32;2023-02-04 18:51:03;2023-02-04 18:51:03
144;136;singola;a camera;2;;73.00;2023-02-04 18:51:03;2023-02-04 18:51:55;2023-02-04 18:51:55
145;136;multipla;a camera;19;;33.50;2023-02-04 18:51:03;2023-02-04 18:51:55;2023-02-04 18:51:55
146;137;singola;a camera;2;;73.00;2023-02-04 18:51:55;2023-02-04 18:53:17;2023-02-04 18:53:17
147;137;multipla;a camera;19;;33.50;2023-02-04 18:51:55;2023-02-04 18:53:17;2023-02-04 18:53:17
148;138;singola;a camera;2;;73.00;2023-02-04 18:53:18;2023-02-04 18:55:45;2023-02-04 18:55:45
149;138;multipla;a camera;19;;33.12;2023-02-04 18:53:18;2023-02-04 18:55:45;2023-02-04 18:55:45
150;139;singola;a camera;2;;73.00;2023-02-04 18:55:45;2023-02-04 18:56:31;2023-02-04 18:56:31
151;139;multipla;a camera;19;;33.12;2023-02-04 18:55:45;2023-02-04 18:56:31;2023-02-04 18:56:31
152;140;singola;a camera;2;;73.00;2023-02-04 18:56:31;2023-02-04 19:04:23;2023-02-04 19:04:23
153;140;multipla;a camera;19;;33.12;2023-02-04 18:56:31;2023-02-04 19:04:24;2023-02-04 19:04:24
154;141;singola;a camera;2;;73.00;2023-02-04 19:04:24;2023-02-04 19:06:18;2023-02-04 19:06:18
155;141;multipla;a camera;19;;33.12;2023-02-04 19:04:24;2023-02-04 19:06:18;2023-02-04 19:06:18
156;142;singola;a camera;2;;73.00;2023-02-04 19:06:19;2023-02-04 19:06:44;2023-02-04 19:06:44
157;142;multipla;a camera;19;;33.12;2023-02-04 19:06:19;2023-02-04 19:06:44;2023-02-04 19:06:44
158;143;singola;a camera;2;;73.00;2023-02-04 19:06:44;2023-02-04 19:07:15;2023-02-04 19:07:15
159;143;multipla;a camera;19;;33.12;2023-02-04 19:06:44;2023-02-04 19:07:15;2023-02-04 19:07:15
160;144;singola;a camera;2;;73.00;2023-02-04 19:07:15;2023-02-04 19:07:47;2023-02-04 19:07:47
161;144;multipla;a camera;19;;33.12;2023-02-04 19:07:15;2023-02-04 19:07:48;2023-02-04 19:07:48
162;145;singola;a camera;2;;73.00;2023-02-04 19:07:48;2023-02-04 19:10:47;2023-02-04 19:10:47
163;145;multipla;a camera;19;;33.12;2023-02-04 19:07:48;2023-02-04 19:10:47;2023-02-04 19:10:47
164;146;singola;a camera;2;;73.00;2023-02-04 19:10:47;2023-02-05 14:29:13;2023-02-05 14:29:13
165;146;multipla;a camera;19;;33.12;2023-02-04 19:10:47;2023-02-05 14:29:13;2023-02-05 14:29:13
166;147;singola;a camera;1;;0.00;2023-02-04 20:20:41;2023-02-04 20:20:41;NULL
167;148;singola;a camera;2;;45.00;2023-02-04 20:54:46;2023-02-04 21:56:40;2023-02-04 21:56:40
168;148;tripla;a camera;1;;90.00;2023-02-04 20:54:46;2023-02-04 21:56:40;2023-02-04 21:56:40
169;148;doppia;a camera;2;;55.00;2023-02-04 20:54:46;2023-02-04 21:56:40;2023-02-04 21:56:40
170;149;doppia;a camera;2;;55.00;2023-02-04 22:29:54;2023-02-04 22:30:18;2023-02-04 22:30:18
171;149;singola;a camera;2;;45.00;2023-02-04 22:29:54;2023-02-04 22:30:18;2023-02-04 22:30:18
172;149;tripla;a camera;1;;90.00;2023-02-04 22:29:54;2023-02-04 22:30:18;2023-02-04 22:30:18
173;150;doppia;a camera;2;;55.00;2023-02-04 22:30:18;2023-02-04 22:33:37;2023-02-04 22:33:37
174;150;singola;a camera;2;;45.00;2023-02-04 22:30:18;2023-02-04 22:33:37;2023-02-04 22:33:37
175;150;tripla;a camera;1;;90.00;2023-02-04 22:30:18;2023-02-04 22:33:37;2023-02-04 22:33:37
176;151;doppia;a camera;2;;55.00;2023-02-04 22:33:37;2023-02-04 22:35:03;2023-02-04 22:35:03
177;151;singola;a camera;2;;45.00;2023-02-04 22:33:37;2023-02-04 22:35:03;2023-02-04 22:35:03
178;151;tripla;a camera;1;;90.00;2023-02-04 22:33:37;2023-02-04 22:35:03;2023-02-04 22:35:03
179;152;doppia;a camera;2;;55.00;2023-02-04 22:35:04;2023-02-04 22:35:58;2023-02-04 22:35:58
180;152;singola;a camera;2;;45.00;2023-02-04 22:35:04;2023-02-04 22:35:59;2023-02-04 22:35:59
181;152;tripla;a camera;1;;90.00;2023-02-04 22:35:04;2023-02-04 22:35:59;2023-02-04 22:35:59
182;153;doppia;a camera;2;;55.00;2023-02-04 22:35:59;2023-02-04 22:42:31;2023-02-04 22:42:31
183;153;singola;a camera;2;;45.00;2023-02-04 22:35:59;2023-02-04 22:42:31;2023-02-04 22:42:31
184;153;tripla;a camera;1;;90.00;2023-02-04 22:35:59;2023-02-04 22:42:31;2023-02-04 22:42:31
185;154;doppia;a camera;2;;55.00;2023-02-04 22:42:31;2023-02-04 22:43:35;2023-02-04 22:43:35
186;154;singola;a camera;2;;45.00;2023-02-04 22:42:31;2023-02-04 22:43:35;2023-02-04 22:43:35
187;154;tripla;a camera;1;;90.00;2023-02-04 22:42:31;2023-02-04 22:43:35;2023-02-04 22:43:35
188;155;doppia;a camera;2;;55.00;2023-02-04 22:43:35;2023-02-04 23:26:35;2023-02-04 23:26:35
189;155;singola;a camera;2;;45.00;2023-02-04 22:43:35;2023-02-04 23:26:35;2023-02-04 23:26:35
190;155;tripla;a camera;1;;90.00;2023-02-04 22:43:35;2023-02-04 23:26:35;2023-02-04 23:26:35
191;156;doppia;a camera;2;;55.00;2023-02-04 23:26:36;2023-02-04 23:27:11;2023-02-04 23:27:11
192;156;singola;a camera;2;;45.00;2023-02-04 23:26:36;2023-02-04 23:27:11;2023-02-04 23:27:11
193;156;tripla;a camera;1;;90.00;2023-02-04 23:26:37;2023-02-04 23:27:11;2023-02-04 23:27:11
194;157;doppia;a camera;2;;55.00;2023-02-04 23:27:11;2023-02-04 23:30:03;2023-02-04 23:30:03
195;157;singola;a camera;2;;45.00;2023-02-04 23:27:11;2023-02-04 23:30:03;2023-02-04 23:30:03
196;157;tripla;a camera;1;;90.00;2023-02-04 23:27:11;2023-02-04 23:30:03;2023-02-04 23:30:03
197;158;doppia;a camera;2;;55.00;2023-02-04 23:30:05;2023-02-04 23:32:50;2023-02-04 23:32:50
198;158;singola;a camera;2;;45.00;2023-02-04 23:30:05;2023-02-04 23:32:50;2023-02-04 23:32:50
199;158;tripla;a camera;1;;90.00;2023-02-04 23:30:05;2023-02-04 23:32:50;2023-02-04 23:32:50
200;159;doppia;a camera;2;;55.00;2023-02-04 23:32:50;2023-02-04 23:33:37;2023-02-04 23:33:37
201;159;singola;a camera;2;;45.00;2023-02-04 23:32:50;2023-02-04 23:33:37;2023-02-04 23:33:37
202;159;tripla;a camera;1;;90.00;2023-02-04 23:32:50;2023-02-04 23:33:37;2023-02-04 23:33:37
203;160;doppia;a camera;2;;55.00;2023-02-04 23:33:37;2023-02-04 23:36:24;2023-02-04 23:36:24
204;160;singola;a camera;2;;45.00;2023-02-04 23:33:37;2023-02-04 23:36:24;2023-02-04 23:36:24
205;160;tripla;a camera;1;;90.00;2023-02-04 23:33:37;2023-02-04 23:36:24;2023-02-04 23:36:24
206;161;doppia;a camera;2;;70.00;2023-02-04 23:36:24;2023-02-04 23:36:57;2023-02-04 23:36:57
207;161;singola;a camera;2;;60.00;2023-02-04 23:36:24;2023-02-04 23:36:57;2023-02-04 23:36:57
208;161;tripla;a camera;1;;135.00;2023-02-04 23:36:24;2023-02-04 23:36:57;2023-02-04 23:36:57
209;162;doppia;a camera;2;;70.00;2023-02-04 23:36:57;2023-02-04 23:37:55;2023-02-04 23:37:55
210;162;singola;a camera;2;;60.00;2023-02-04 23:36:57;2023-02-04 23:37:55;2023-02-04 23:37:55
211;162;tripla;a camera;1;;135.00;2023-02-04 23:36:57;2023-02-04 23:37:55;2023-02-04 23:37:55
212;163;doppia;a camera;2;;70.00;2023-02-04 23:37:55;2023-02-04 23:38:44;2023-02-04 23:38:44
213;163;singola;a camera;2;;60.00;2023-02-04 23:37:55;2023-02-04 23:38:44;2023-02-04 23:38:44
214;163;tripla;a camera;1;;135.00;2023-02-04 23:37:55;2023-02-04 23:38:44;2023-02-04 23:38:44
215;164;doppia;a camera;2;;70.00;2023-02-04 23:38:44;2023-02-04 23:39:40;2023-02-04 23:39:40
216;164;singola;a camera;2;;60.00;2023-02-04 23:38:44;2023-02-04 23:39:40;2023-02-04 23:39:40
217;164;tripla;a camera;1;;135.00;2023-02-04 23:38:44;2023-02-04 23:39:40;2023-02-04 23:39:40
218;165;doppia;a camera;2;;70.00;2023-02-04 23:39:40;2023-02-04 23:42:03;2023-02-04 23:42:03
219;165;singola;a camera;2;;60.00;2023-02-04 23:39:40;2023-02-04 23:42:03;2023-02-04 23:42:03
220;165;tripla;a camera;1;;135.00;2023-02-04 23:39:40;2023-02-04 23:42:03;2023-02-04 23:42:03
221;166;doppia;a camera;2;;70.00;2023-02-04 23:42:03;2023-02-04 23:50:28;2023-02-04 23:50:28
222;166;singola;a camera;2;;60.00;2023-02-04 23:42:04;2023-02-04 23:50:28;2023-02-04 23:50:28
223;166;tripla;a camera;1;;135.00;2023-02-04 23:42:04;2023-02-04 23:50:28;2023-02-04 23:50:28
224;167;doppia;a camera;2;;75.00;2023-02-04 23:50:28;2023-02-04 23:51:14;2023-02-04 23:51:14
225;167;singola;a camera;2;;70.00;2023-02-04 23:50:28;2023-02-04 23:51:14;2023-02-04 23:51:14
226;167;tripla;a camera;1;;135.00;2023-02-04 23:50:28;2023-02-04 23:51:14;2023-02-04 23:51:14
227;168;doppia;a camera;2;;75.00;2023-02-04 23:51:14;2023-02-05 00:24:57;2023-02-05 00:24:57
228;168;singola;a camera;2;;70.00;2023-02-04 23:51:14;2023-02-05 00:24:57;2023-02-05 00:24:57
229;168;tripla;a camera;1;;135.00;2023-02-04 23:51:14;2023-02-05 00:24:57;2023-02-05 00:24:57
230;169;doppia;a camera;2;;85.00;2023-02-05 00:24:57;2023-02-05 00:29:35;2023-02-05 00:29:35
231;169;singola;a camera;2;;60.00;2023-02-05 00:24:57;2023-02-05 00:29:35;2023-02-05 00:29:35
232;169;tripla;a camera;1;;135.00;2023-02-05 00:24:58;2023-02-05 00:29:35;2023-02-05 00:29:35
233;170;doppia;a camera;2;;85.00;2023-02-05 00:29:36;2023-02-05 00:31:01;2023-02-05 00:31:01
234;170;singola;a camera;2;;60.00;2023-02-05 00:29:36;2023-02-05 00:31:01;2023-02-05 00:31:01
235;170;tripla;a camera;1;;135.00;2023-02-05 00:29:36;2023-02-05 00:31:01;2023-02-05 00:31:01
236;171;doppia;a camera;2;;85.00;2023-02-05 00:31:01;2023-02-05 00:31:55;2023-02-05 00:31:55
237;171;singola;a camera;2;;60.00;2023-02-05 00:31:01;2023-02-05 00:31:55;2023-02-05 00:31:55
238;171;tripla;a camera;1;;135.00;2023-02-05 00:31:01;2023-02-05 00:31:55;2023-02-05 00:31:55
239;172;doppia;a camera;2;;85.00;2023-02-05 00:31:55;2023-02-05 00:32:34;2023-02-05 00:32:34
240;172;singola;a camera;2;;60.00;2023-02-05 00:31:55;2023-02-05 00:32:34;2023-02-05 00:32:34
241;172;tripla;a camera;1;;135.00;2023-02-05 00:31:55;2023-02-05 00:32:34;2023-02-05 00:32:34
242;173;doppia;a camera;2;;85.00;2023-02-05 00:32:34;2023-02-05 14:20:28;2023-02-05 14:20:28
243;173;singola;a camera;2;;60.00;2023-02-05 00:32:34;2023-02-05 14:20:28;2023-02-05 14:20:28
244;173;tripla;a camera;1;;135.00;2023-02-05 00:32:34;2023-02-05 14:20:28;2023-02-05 14:20:28
245;174;doppia;a camera;2;;85.00;2023-02-05 14:20:28;2023-02-06 18:52:42;2023-02-06 18:52:42
