30;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-04 19:06:19;2023-02-04 19:06:44;2023-02-04 19:06:44
31;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-04 19:06:19;2023-02-04 19:06:44;2023-02-04 19:06:44
32;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-04 19:06:44;2023-02-04 19:07:15;2023-02-04 19:07:15
33;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-04 19:06:44;2023-02-04 19:07:15;2023-02-04 19:07:15
34;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-04 19:07:15;2023-02-04 19:07:48;2023-02-04 19:07:48
35;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-04 19:07:15;2023-02-04 19:07:48;2023-02-04 19:07:48
36;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-04 19:07:48;2023-02-04 19:10:47;2023-02-04 19:10:47
37;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-04 19:07:48;2023-02-04 19:10:47;2023-02-04 19:10:47
38;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-04 19:10:47;2023-02-05 14:29:13;2023-02-05 14:29:13
39;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-04 19:10:47;2023-02-05 14:29:13;2023-02-05 14:29:13
40;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-05 14:29:13;2023-02-05 14:32:56;2023-02-05 14:32:56
41;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-05 14:29:13;2023-02-05 14:32:56;2023-02-05 14:32:56
42;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-05 14:32:56;2023-02-05 14:35:45;2023-02-05 14:35:45
43;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-05 14:32:56;2023-02-05 14:35:45;2023-02-05 14:35:45
44;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-05 14:35:45;2023-02-05 14:37:51;2023-02-05 14:37:51
45;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-05 14:35:45;2023-02-05 14:37:51;2023-02-05 14:37:51
46;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-05 14:37:51;2023-02-05 14:38:54;2023-02-05 14:38:54
47;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-05 14:37:51;2023-02-05 14:38:54;2023-02-05 14:38:54
48;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-05 14:38:54;2023-02-05 17:38:02;2023-02-05 17:38:02
49;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-05 14:38:54;2023-02-05 17:38:02;2023-02-05 17:38:02
50;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-05 17:38:02;2023-02-07 23:23:20;2023-02-07 23:23:20
51;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-05 17:38:02;2023-02-07 23:23:20;2023-02-07 23:23:20
52;39;2;;andata;;una tantum;1250.00;0;;;;;;;NULL;2023-02-06 21:48:31;2023-02-07 13:13:41;2023-02-07 13:13:41
53;39;2;;rientro;;una tantum;1800.00;0;;;;;;;NULL;2023-02-06 21:48:32;2023-02-07 13:13:41;2023-02-07 13:13:41
54;39;2;;andata;;una tantum;1250.00;0;;;;;;;NULL;2023-02-07 13:13:42;2023-02-07 13:31:00;2023-02-07 13:31:00
55;39;2;;rientro;;una tantum;1800.00;0;;;;;;;NULL;2023-02-07 13:13:42;2023-02-07 13:31:00;2023-02-07 13:31:00
56;39;2;;andata;;una tantum;1250.00;0;;;;;;;NULL;2023-02-07 13:31:00;2023-02-07 13:31:00;NULL
57;39;2;;rientro;;una tantum;1800.00;0;;;;;;;NULL;2023-02-07 13:31:00;2023-02-07 13:31:00;NULL
58;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-07 23:23:20;2023-02-07 23:23:44;2023-02-07 23:23:44
59;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-07 23:23:20;2023-02-07 23:23:44;2023-02-07 23:23:44
60;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-07 23:23:44;2023-02-14 14:15:33;2023-02-14 14:15:33
61;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-07 23:23:44;2023-02-14 14:15:33;2023-02-14 14:15:33
62;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-14 14:15:33;2023-02-14 14:19:23;2023-02-14 14:19:23
63;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-14 14:15:33;2023-02-14 14:19:23;2023-02-14 14:19:23
64;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-02-14 14:19:23;2023-03-03 07:18:13;2023-03-03 07:18:13
65;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-02-14 14:19:23;2023-03-03 07:18:13;2023-03-03 07:18:13
66;52;1;;andata;;una tantum;70.00;0;;;;;;;NULL;2023-02-16 21:54:24;2023-02-16 21:55:45;2023-02-16 21:55:45
67;52;1;;rientro;;una tantum;70.00;0;;;;;;;NULL;2023-02-16 21:54:25;2023-02-16 21:55:45;2023-02-16 21:55:45
68;52;1;;andata;;una tantum;70.00;0;;;;;;;NULL;2023-02-16 21:55:46;2023-02-16 21:56:41;2023-02-16 21:56:41
69;52;1;;rientro;;una tantum;70.00;0;;;;;;;NULL;2023-02-16 21:55:46;2023-02-16 21:56:41;2023-02-16 21:56:41
70;52;1;;andata;;una tantum;70.00;0;;;;;;;NULL;2023-02-16 21:56:42;2023-02-16 21:57:59;2023-02-16 21:57:59
71;52;1;;rientro;;una tantum;70.00;0;;;;;;;NULL;2023-02-16 21:56:42;2023-02-16 21:57:59;2023-02-16 21:57:59
72;53;1;;andata;;una tantum;2600.00;0;;;;;;;NULL;2023-02-16 22:25:48;2023-02-16 22:26:49;2023-02-16 22:26:49
73;53;1;;rientro;;una tantum;2600.00;0;;;;;;;NULL;2023-02-16 22:25:48;2023-02-16 22:26:49;2023-02-16 22:26:49
74;53;1;;andata;;una tantum;2600.00;0;;;;;;;NULL;2023-02-16 22:26:49;2023-02-16 22:28:44;2023-02-16 22:28:44
75;53;1;;rientro;;una tantum;2600.00;0;;;;;;;NULL;2023-02-16 22:26:49;2023-02-16 22:28:44;2023-02-16 22:28:44
76;53;1;;andata;;una tantum;2600.00;0;;;;;;;NULL;2023-02-16 22:28:44;2023-02-16 22:29:30;2023-02-16 22:29:30
77;53;1;;rientro;;una tantum;2600.00;0;;;;;;;NULL;2023-02-16 22:28:44;2023-02-16 22:29:30;2023-02-16 22:29:30
78;53;1;;andata;;una tantum;2600.00;0;;;;;;;NULL;2023-02-16 22:29:31;2023-02-16 22:30:07;2023-02-16 22:30:07
79;53;1;;rientro;;una tantum;2600.00;0;;;;;;;NULL;2023-02-16 22:29:31;2023-02-16 22:30:07;2023-02-16 22:30:07
80;53;1;;andata;;una tantum;2550.00;0;;;;;;;NULL;2023-02-16 22:30:07;2023-02-16 22:30:39;2023-02-16 22:30:39
81;53;1;;rientro;;una tantum;2550.00;0;;;;;;;NULL;2023-02-16 22:30:07;2023-02-16 22:30:39;2023-02-16 22:30:39
82;53;1;;andata;;una tantum;2550.00;0;;;;;;;NULL;2023-02-16 22:30:40;2023-02-17 07:46:33;2023-02-17 07:46:33
83;53;1;;rientro;;una tantum;2550.00;0;;;;;;;NULL;2023-02-16 22:30:41;2023-02-17 07:46:33;2023-02-17 07:46:33
84;53;1;;andata;;una tantum;2550.00;0;;;;;;;NULL;2023-02-17 07:46:35;2023-02-17 07:48:58;2023-02-17 07:48:58
85;53;1;;rientro;;una tantum;2550.00;0;;;;;;;NULL;2023-02-17 07:46:35;2023-02-17 07:48:58;2023-02-17 07:48:58
86;53;1;;andata;;una tantum;2550.00;0;;;;;;;NULL;2023-02-17 07:49:00;2023-02-17 09:34:32;2023-02-17 09:34:32
87;53;1;;rientro;;una tantum;2550.00;0;;;;;;;NULL;2023-02-17 07:49:01;2023-02-17 09:34:32;2023-02-17 09:34:32
88;53;1;;andata;;una tantum;2550.00;0;;;;;;;NULL;2023-02-17 09:34:32;2023-02-17 09:34:32;NULL
89;53;1;;rientro;;una tantum;2550.00;0;;;;;;;NULL;2023-02-17 09:34:33;2023-02-17 09:34:33;NULL
90;59;1;;andata;;una tantum;2250.00;0;;;;;;;NULL;2023-02-17 18:09:53;2023-02-17 18:11:13;2023-02-17 18:11:13
91;59;1;;rientro;;una tantum;2250.00;0;;;;;;;NULL;2023-02-17 18:09:54;2023-02-17 18:11:13;2023-02-17 18:11:13
92;59;1;;andata;;una tantum;2250.00;0;;;;;;;NULL;2023-02-17 18:11:14;2023-02-17 19:32:02;2023-02-17 19:32:02
93;59;1;;rientro;;una tantum;2250.00;0;;;;;;;NULL;2023-02-17 18:11:14;2023-02-17 19:32:02;2023-02-17 19:32:02
94;59;1;;andata;;una tantum;2250.00;0;;;;;;;NULL;2023-02-17 19:32:03;2023-02-20 09:52:17;2023-02-20 09:52:17
95;59;1;;rientro;;una tantum;2250.00;0;;;;;;;NULL;2023-02-17 19:32:03;2023-02-20 09:52:17;2023-02-20 09:52:17
96;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;navetta da Carpi istituto fino alla stazione altavelocità di Reggio Emilia a/r;2023-02-17 21:29:24;2023-02-17 21:33:21;2023-02-17 21:33:21
97;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;bus gt riservato per il gruppo durante il tour a Napoli ed Ercolano;2023-02-17 21:29:24;2023-02-17 21:33:21;2023-02-17 21:33:21
98;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;navetta da Carpi fino alla stazione altavelocità a Reggio Emilia a/r;2023-02-17 21:36:47;2023-02-17 21:39:37;2023-02-17 21:39:37
99;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;navetta da Carpi istituto fino alla stazione ferroviaria altavelocità di Reggio Emilia;2023-02-17 21:42:18;2023-02-17 21:48:02;2023-02-17 21:48:02
100;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;bus gt per tutta la durata del tour;2023-02-17 21:42:18;2023-02-17 21:48:02;2023-02-17 21:48:02
101;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;navetta da e per la stazione di altavelocità Reggio Emilia;2023-02-17 21:52:04;2023-02-18 08:53:38;2023-02-18 08:53:38
102;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;bus gt per tutta la durata del tour;2023-02-17 21:52:04;2023-02-18 08:53:38;2023-02-18 08:53:38
103;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;servizio navetta per viaggio istituto scolastico-stazione ferroviaria Reggio Emilia, Altavelocità a/r;2023-02-19 11:12:27;2023-02-19 11:18:21;2023-02-19 11:18:21
104;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;Pullman GT a disposizione del gruppo per tutta la durata del tour.;2023-02-19 11:12:27;2023-02-19 11:18:21;2023-02-19 11:18:21
105;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;servizio navetta per viaggio istituto scolastico-stazione ferroviaria Reggio Emilia, Altavelocità a/r;2023-02-19 11:18:21;2023-02-19 11:18:57;2023-02-19 11:18:57
106;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;Pullman GT a disposizione del gruppo per tutta la durata del tour.;2023-02-19 11:18:21;2023-02-19 11:18:57;2023-02-19 11:18:57
107;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;servizio navetta per viaggio istituto scolastico-stazione ferroviaria Reggio Emilia, Altavelocità a/r;2023-02-19 11:18:57;2023-02-19 11:19:22;2023-02-19 11:19:22
108;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;Pullman GT a disposizione del gruppo per tutta la durata del tour.;2023-02-19 11:18:57;2023-02-19 11:19:22;2023-02-19 11:19:22
109;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;servizio navetta per viaggio istituto scolastico-stazione ferroviaria Reggio Emilia, Altavelocità a/r;2023-02-19 11:19:22;2023-02-27 15:41:46;2023-02-27 15:41:46
110;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;Pullman GT a disposizione del gruppo per tutta la durata del tour.;2023-02-19 11:19:22;2023-02-27 15:41:46;2023-02-27 15:41:46
111;59;1;;andata;;una tantum;2250.00;0;;;;;;;NULL;2023-02-20 09:52:17;2023-02-20 09:53:21;2023-02-20 09:53:21
112;59;1;;rientro;;una tantum;2250.00;0;;;;;;;NULL;2023-02-20 09:52:17;2023-02-20 09:53:21;2023-02-20 09:53:21
113;59;1;;andata;;una tantum;2250.00;0;;;;;;;NULL;2023-02-20 09:53:21;2023-02-20 09:53:21;NULL
114;59;1;;rientro;;una tantum;2250.00;0;;;;;;;NULL;2023-02-20 09:53:21;2023-02-20 09:53:21;NULL
115;69;4;;non_specifico;;una tantum;1120.00;NULL;;;;;;;NULL;2023-02-23 17:18:08;2023-02-23 17:18:35;2023-02-23 17:18:35
116;69;4;;non_specifico;;una tantum;1120.00;NULL;;;;;;;NULL;2023-02-23 17:18:35;2023-02-23 17:20:01;2023-02-23 17:20:01
117;69;4;;non_specifico;;una tantum;1120.00;NULL;;;;;;;NULL;2023-02-23 17:20:02;2023-02-23 17:22:09;2023-02-23 17:22:09
118;69;4;;non_specifico;;una tantum;900.00;NULL;;;;;;;NULL;2023-02-23 17:22:09;2023-02-23 17:26:38;2023-02-23 17:26:38
119;69;4;;non_specifico;;una tantum;900.00;NULL;;;;;;;NULL;2023-02-23 17:26:38;2023-02-23 17:28:46;2023-02-23 17:28:46
120;69;4;;non_specifico;;una tantum;900.00;NULL;;;;;;;NULL;2023-02-23 17:28:46;2023-02-23 17:36:31;2023-02-23 17:36:31
121;69;4;;non_specifico;;una tantum;900.00;NULL;;;;;;;NULL;2023-02-23 17:36:31;2023-02-23 17:43:36;2023-02-23 17:43:36
122;69;4;;non_specifico;;una tantum;900.00;NULL;;;;;;;NULL;2023-02-23 17:43:36;2023-02-23 17:43:36;NULL
123;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;servizio navetta per viaggio istituto scolastico-stazione ferroviaria Reggio Emilia, Altavelocità a/r;2023-02-27 15:41:46;2023-02-27 16:08:34;2023-02-27 16:08:34
124;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;Pullman GT a disposizione del gruppo per tutta la durata del tour.;2023-02-27 15:41:46;2023-02-27 16:08:34;2023-02-27 16:08:34
125;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;servizio navetta per viaggio istituto scolastico-stazione ferroviaria Reggio Emilia, Altavelocità a/r;2023-02-27 16:08:34;2023-03-01 09:27:10;2023-03-01 09:27:10
126;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;Pullman GT a disposizione del gruppo per tutta la durata del tour.;2023-02-27 16:08:34;2023-03-01 09:27:10;2023-03-01 09:27:10
127;60;1;;non_specifico;;una tantum;700.00;NULL;;;;;;;servizio navetta per viaggio istituto scolastico-stazione ferroviaria Reggio Emilia, Altavelocità a/r;2023-03-01 09:27:10;2023-03-17 12:44:36;2023-03-17 12:44:36
128;60;1;;non_specifico;;una tantum;1100.00;NULL;;;;;;;Pullman GT a disposizione del gruppo per tutta la durata del tour.;2023-03-01 09:27:10;2023-03-17 12:44:36;2023-03-17 12:44:36
129;81;4;;non_specifico;;una tantum;1100.00;NULL;;;;;;;bus gt per tutta la durata del tour;2023-03-02 13:51:49;2023-03-02 13:53:45;2023-03-02 13:53:45
130;81;4;;non_specifico;;una tantum;1100.00;NULL;;;;;;;NULL;2023-03-02 13:56:22;2023-03-02 13:58:27;2023-03-02 13:58:27
131;81;4;;non_specifico;;una tantum;1100.00;NULL;;;;;;;bus per tutta la durata del tour;2023-03-02 14:01:06;2023-03-02 14:04:19;2023-03-02 14:04:19
132;81;4;;non_specifico;;una tantum;990.00;NULL;;;;;;;NULL;2023-03-02 14:10:06;2023-03-02 14:16:15;2023-03-02 14:16:15
133;81;4;;non_specifico;;una tantum;990.00;NULL;;;;;;;NULL;2023-03-02 14:16:15;2023-03-02 14:20:35;2023-03-02 14:20:35
134;81;4;;non_specifico;;una tantum;1040.00;NULL;;;;;;;NULL;2023-03-02 14:20:35;2023-03-02 19:14:58;2023-03-02 19:14:58
135;81;4;;non_specifico;;una tantum;500.00;NULL;;;;;;;NULL;2023-03-02 19:14:59;2023-03-03 07:20:50;2023-03-03 07:20:50
136;36;6;;andata;;una tantum;416.00;0;;;;;;;NULL;2023-03-03 07:18:13;2023-03-03 07:18:13;NULL
137;36;6;;rientro;;una tantum;526.90;0;;;;;;;NULL;2023-03-03 07:18:13;2023-03-03 07:18:13;NULL
138;81;4;;non_specifico;;una tantum;500.00;NULL;;;;;;;NULL;2023-03-03 07:20:50;2023-03-06 23:19:46;2023-03-06 23:19:46
139;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:20:02;2023-03-06 14:21:16;2023-03-06 14:21:16
140;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:20:02;2023-03-06 14:21:16;2023-03-06 14:21:16
141;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:21:16;2023-03-06 14:22:24;2023-03-06 14:22:24
142;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:21:16;2023-03-06 14:22:24;2023-03-06 14:22:24
143;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:22:24;2023-03-06 14:24:54;2023-03-06 14:24:54
144;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:22:24;2023-03-06 14:24:54;2023-03-06 14:24:54
145;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:24:54;2023-03-06 14:25:31;2023-03-06 14:25:31
146;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:24:54;2023-03-06 14:25:31;2023-03-06 14:25:31
147;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:25:31;2023-03-06 14:26:09;2023-03-06 14:26:09
148;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:25:31;2023-03-06 14:26:09;2023-03-06 14:26:09
149;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:26:09;2023-03-06 14:27:00;2023-03-06 14:27:00
150;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:26:09;2023-03-06 14:27:00;2023-03-06 14:27:00
151;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:27:00;2023-03-06 14:29:20;2023-03-06 14:29:20
152;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:27:00;2023-03-06 14:29:20;2023-03-06 14:29:20
153;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:29:20;2023-03-06 14:30:53;2023-03-06 14:30:53
154;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:29:20;2023-03-06 14:30:53;2023-03-06 14:30:53
155;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:30:53;2023-03-07 10:32:19;2023-03-07 10:32:19
156;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-06 14:30:53;2023-03-07 10:32:19;2023-03-07 10:32:19
157;86;1;;andata;;una tantum;1000.00;0;;;;;;;NULL;2023-03-07 10:32:19;2023-03-17 14:05:46;2023-03-17 14:05:46
158;86;1;;rientro;;una tantum;1000.00;0;;;;;;;NULL;2023-03-07 10:32:19;2023-03-17 14:05:46;2023-03-17 14:05:46
159;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-07 22:32:05;2023-03-07 22:36:01;2023-03-07 22:36:01
160;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-07 22:32:05;2023-03-07 22:36:01;2023-03-07 22:36:01
161;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-07 22:36:01;2023-03-07 22:36:49;2023-03-07 22:36:49
162;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-07 22:36:01;2023-03-07 22:36:49;2023-03-07 22:36:49
163;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-07 22:36:49;2023-03-07 22:44:08;2023-03-07 22:44:08
164;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-07 22:36:49;2023-03-07 22:44:08;2023-03-07 22:44:08
165;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-07 22:44:08;2023-03-08 12:39:41;2023-03-08 12:39:41
166;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-07 22:44:08;2023-03-08 12:39:41;2023-03-08 12:39:41
167;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:39:41;2023-03-08 12:40:05;2023-03-08 12:40:05
168;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:39:41;2023-03-08 12:40:05;2023-03-08 12:40:05
169;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:40:05;2023-03-08 12:45:16;2023-03-08 12:45:16
170;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:40:06;2023-03-08 12:45:16;2023-03-08 12:45:16
171;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:45:16;2023-03-08 12:47:03;2023-03-08 12:47:03
172;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:45:16;2023-03-08 12:47:03;2023-03-08 12:47:03
173;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:47:03;2023-03-08 12:48:37;2023-03-08 12:48:37
174;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:47:03;2023-03-08 12:48:37;2023-03-08 12:48:37
175;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:48:37;2023-03-08 12:49:32;2023-03-08 12:49:32
176;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:48:37;2023-03-08 12:49:32;2023-03-08 12:49:32
177;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:49:32;2023-03-08 12:50:27;2023-03-08 12:50:27
178;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:49:32;2023-03-08 12:50:27;2023-03-08 12:50:27
179;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:50:27;2023-03-08 12:50:53;2023-03-08 12:50:53
180;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:50:27;2023-03-08 12:50:53;2023-03-08 12:50:53
181;90;1;;andata;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:50:53;2023-03-08 14:53:59;2023-03-08 14:53:59
182;90;1;;rientro;;una tantum;2100.00;0;;;;;;;NULL;2023-03-08 12:50:53;2023-03-08 14:53:59;2023-03-08 14:53:59
183;90;1;;andata;;una tantum;2000.00;0;;;;;;;NULL;2023-03-08 14:53:59;2023-03-08 14:55:23;2023-03-08 14:55:23
184;90;1;;rientro;;una tantum;2000.00;0;;;;;;;NULL;2023-03-08 14:53:59;2023-03-08 14:55:23;2023-03-08 14:55:23
185;90;1;;andata;;una tantum;2000.00;0;;;;;;;NULL;2023-03-08 14:55:23;2023-03-08 17:00:36;2023-03-08 17:00:36
186;90;1;;rientro;;una tantum;2000.00;0;;;;;;;NULL;2023-03-08 14:55:23;2023-03-08 17:00:36;2023-03-08 17:00:36
